feature_0,feature_1,feature_2,feature_3,target
2.1,0.0,0.6,0.2,2.0164356
2.7,0.3,0.6,0.0,1.9420884
2.1,3.0,0.6,0.2,2.1304243
0.3,2.4,0.8,0.0,2.2059584
0.3,0.3,0.8,0.2,1.660743
0.3,1.8,0.4,0.2,1.3045577
2.1,1.2,0.4,0.0,2.5267975
3.0,1.8,0.8,0.2,1.9149734
2.1,1.8,0.6,0.2,1.7998629
2.7,2.4,0.8,0.2,2.2918324
1.8,1.2,0.6,0.0,2.0499358
1.5,3.0,0.6,0.0,2.6461697
3.0,0.6,0.4,0.0,2.0719335
3.0,2.1,0.6,0.2,1.8083028
2.1,2.4,0.6,0.4,1.3933027
1.8,0.0,0.6,0.0,2.1884575
0.6,0.9,0.4,0.0,2.5803154
2.1,1.2,0.2,0.0,2.6379926
3.0,0.3,0.8,0.2,1.6414195
2.4,1.2,0.4,0.2,1.5081983
0.6,1.8,0.4,0.2,1.2840933
0.0,3.0,0.0,0.0,2.5456402
1.5,0.3,0.6,0.2,1.7144696
2.4,0.9,0.4,0.2,2.1296055
1.5,0.3,0.6,0.0,2.2288678
2.4,2.1,0.6,0.0,2.895943
2.1,1.2,0.8,0.0,2.4215462
2.7,1.2,0.8,0.0,2.4181855
0.9,1.2,0.4,0.2,1.229024
1.2,2.7,0.0,0.0,2.951129
3.0,3.0,0.8,0.0,1.8497944
0.0,2.7,0.8,0.2,1.7047858
0.6,2.1,0.8,0.0,2.1729054
2.4,1.2,0.6,0.0,2.4422266
1.8,2.4,0.6,0.0,2.8129587
3.0,0.6,0.8,0.0,2.0131068
0.0,2.1,0.6,0.0,2.2800314
2.7,0.6,0.0,0.0,2.9057653
0.6,1.8,0.8,0.0,1.9999146
0.9,2.1,0.4,0.0,1.8503263
3.0,3.0,0.8,0.2,1.8214045
2.7,2.1,0.4,0.0,2.7127166
0.0,3.0,0.6,0.2,1.7540325
0.0,1.8,0.0,0.0,2.3211353
3.0,0.9,0.6,0.2,2.0961602
0.0,1.5,0.8,0.2,2.1657395
3.0,3.0,0.0,0.0,2.4859083
0.3,0.9,0.8,0.2,1.9911765
0.0,1.5,0.2,0.0,2.2791777
1.2,2.4,0.8,0.4,1.3265167
2.1,0.6,0.6,0.4,1.116128
0.3,3.0,0.2,0.0,2.2965076
1.2,0.9,0.4,0.0,2.3269012
0.0,2.4,0.8,0.4,1.342762
1.8,2.7,0.2,0.0,2.7574549
1.5,0.9,0.8,0.2,1.4182409
2.7,1.8,0.0,0.0,2.4962184
2.7,0.9,0.8,0.0,2.34396
0.6,0.3,0.6,0.0,2.4553993
0.6,1.2,0.4,0.2,1.2747089
1.5,1.5,0.6,0.0,2.207957
0.9,1.8,0.8,0.2,1.7317604
2.7,1.2,0.0,0.0,2.8485081
2.4,3.0,0.6,0.2,2.342977
2.7,0.3,0.8,0.0,2.0014267
0.6,1.2,0.6,0.0,2.1333196
1.5,2.7,0.4,0.0,3.1494308
1.2,1.5,0.6,0.2,1.7378803
1.8,0.0,0.4,0.2,1.7474208
0.3,1.8,0.8,0.2,1.7934706
1.2,0.9,0.8,0.2,1.3589638
1.5,1.5,0.6,0.4,0.9575124
1.5,0.6,0.6,0.2,1.5318761
0.6,2.7,0.4,0.0,2.147238
2.1,2.1,0.6,0.0,2.418901
0.6,1.5,0.8,0.4,1.3359145
2.7,3.0,0.8,0.0,1.8748174
2.4,2.4,0.4,0.0,2.9643335
0.9,1.8,0.2,0.0,2.029146
0.6,0.6,0.8,0.0,2.7340872
1.8,1.5,0.6,0.2,1.8050419
1.5,2.4,0.8,0.2,2.2654831
1.5,1.2,0.6,0.4,0.53797084
2.1,2.7,0.8,0.4,1.9169301
0.9,3.0,0.0,0.0,3.2978187
0.3,1.8,0.6,0.0,1.8739724
3.0,2.1,0.8,0.4,1.4758985
0.0,1.2,0.0,0.0,2.4727046
1.5,0.6,0.0,0.0,2.6750808
0.6,2.1,0.4,0.0,2.2612362
0.6,1.8,0.8,0.2,1.7683061
0.0,0.0,0.8,0.2,1.6240294
3.0,0.0,0.0,0.0,2.6268723
1.2,0.9,0.6,0.0,2.0762691
2.1,0.6,0.0,0.0,2.9822612
1.8,1.8,0.6,0.0,1.958007
3.0,1.8,0.6,0.4,0.9654135
2.1,2.7,0.4,0.0,2.6402369
1.5,1.8,0.6,0.0,1.9160333
1.2,0.6,0.0,0.0,2.6441474
1.8,1.8,0.0,0.0,2.222291
3.0,0.0,0.8,0.0,1.8730637
3.0,1.8,0.8,0.4,1.4752839
1.5,1.2,0.4,0.2,1.12923
2.4,1.5,0.6,0.2,2.0123036
0.6,1.5,0.6,0.4,0.97451234
2.7,0.9,0.6,0.0,2.253821
0.9,2.1,0.8,0.2,1.6737925
2.4,0.6,0.8,0.0,2.3799736
3.0,2.1,0.6,0.0,2.5280476
2.1,1.8,0.2,0.0,2.112196
2.7,0.3,0.0,0.0,2.6138973
1.2,2.1,0.0,0.0,2.1401975
0.3,2.7,0.4,0.0,1.9818007
2.1,1.8,0.4,0.0,2.1015732
1.2,0.9,0.6,0.2,1.296426
1.8,2.4,0.2,0.0,2.5969362
1.2,2.7,0.4,0.0,2.9421306
0.6,2.7,0.8,0.0,2.162087
0.9,0.0,0.8,0.0,2.6582775
1.5,1.2,0.8,0.4,0.81652564
1.8,1.8,0.6,0.2,1.6942313
2.4,1.8,0.6,0.4,1.2530583
1.2,0.3,0.0,0.0,3.0089679
3.0,1.5,0.6,0.0,2.0511577
0.0,0.0,0.6,0.0,1.7967896
2.1,0.3,0.8,0.0,2.403399
0.0,2.4,0.8,0.2,1.9975371
1.5,3.0,0.0,0.0,3.1112256
1.2,3.0,0.0,0.0,3.3109927
3.0,0.3,0.8,0.4,1.2927684
1.2,2.1,0.6,0.0,1.7797424
1.8,0.3,0.6,0.0,2.1707482
0.3,1.2,0.6,0.2,1.6632669
1.2,2.1,0.2,0.0,1.9100704
0.0,1.8,0.6,0.2,1.7548189
1.2,2.7,0.8,0.0,2.7648115
1.8,0.3,0.4,0.0,2.5688658
2.1,1.5,0.8,0.4,1.3950437
1.5,2.4,0.4,0.0,2.7703762
2.7,1.2,0.4,0.0,2.5829604
1.2,2.1,0.8,0.2,1.6843852
0.9,2.1,0.6,0.0,1.7666078
2.1,2.1,0.2,0.0,2.5549207
1.8,2.7,0.4,0.0,2.783606
0.9,1.8,0.6,0.0,1.8573103
0.3,0.3,0.4,0.0,2.2096138
0.3,1.5,0.8,0.2,2.1069927
0.0,2.4,0.0,0.0,2.7677667
1.5,1.5,0.8,0.2,2.0490742
3.0,0.6,0.8,0.4,1.3219494
1.5,2.1,0.6,0.2,1.6669183
3.0,1.5,0.8,0.4,1.3089005
0.6,1.5,0.2,0.0,2.3390362
2.4,2.1,0.0,0.0,2.1735966
0.0,2.7,0.0,0.0,2.6434555
1.2,0.9,0.2,0.0,2.5798194
0.0,3.0,0.4,0.0,1.9076554
1.8,0.6,0.6,0.0,2.2690573
2.4,1.2,0.8,0.4,1.2185849
0.3,0.3,0.8,0.0,2.3588963
1.2,1.5,0.6,0.0,2.202093
1.8,0.0,0.0,0.0,2.7284575
2.1,1.8,0.8,0.0,2.167761
2.7,1.5,0.4,0.0,2.154204
2.7,1.5,0.8,0.2,2.0194461
0.6,2.4,0.8,0.0,2.3578455
2.4,0.9,0.6,0.2,2.4197187
0.9,2.1,0.6,0.2,1.5560901
3.0,0.9,0.4,0.0,2.2803614
1.8,1.2,0.6,0.4,0.6452642
0.0,2.7,0.6,0.2,1.9009573
2.4,0.9,0.6,0.0,2.4277496
1.2,1.2,0.8,0.4,0.8944158
0.9,1.5,0.0,0.0,2.4297981
1.2,3.0,0.6,0.2,2.3193793
2.4,1.8,0.4,0.2,1.6293288
3.0,0.6,0.8,0.2,1.8544568
2.4,0.6,0.6,0.2,2.2898943
2.4,3.0,0.8,0.0,2.102289
0.6,3.0,0.0,0.0,3.0390346
1.2,1.5,0.4,0.2,1.3933283
1.2,3.0,0.8,0.2,2.4569757
1.2,2.7,0.6,0.2,2.1466155
1.5,3.0,0.8,0.2,2.0755627
0.3,2.7,0.8,0.0,1.917391
0.0,1.5,0.6,0.2,1.9191023
1.5,0.3,0.8,0.0,2.2104669
1.8,2.4,0.4,0.2,1.79406
1.5,2.4,0.8,0.0,2.5315745
2.4,2.4,0.8,0.4,2.0702605
1.2,2.1,0.4,0.0,1.8956087
1.5,0.9,0.2,0.0,2.5996664
1.5,1.8,0.6,0.2,1.6892947
1.8,0.3,0.6,0.2,1.7387904
2.4,0.9,0.8,0.2,2.2371109
0.6,1.5,0.6,0.0,2.282133
1.2,2.1,0.6,0.2,1.6401579
0.9,1.8,0.0,0.0,2.2232294
0.3,3.0,0.6,0.2,1.7627572
1.2,0.3,0.2,0.0,3.091351
0.0,0.0,0.4,0.0,1.8968972
2.7,1.8,0.6,0.0,2.3687997
2.1,1.8,0.8,0.2,1.9363496
1.5,1.2,0.6,0.0,1.9245255
2.1,3.0,0.8,0.2,2.1364956
2.1,0.6,0.4,0.2,1.7831635
2.1,2.7,0.8,0.0,2.7930987
1.2,1.2,0.4,0.0,2.0839
0.3,0.0,0.6,0.0,1.761628
0.9,0.9,0.8,0.2,1.5716848
0.0,1.5,0.0,0.0,2.368935
2.1,1.5,0.6,0.0,2.1680489
1.8,2.7,0.6,0.0,2.6856458
0.0,2.4,0.8,0.0,2.117574
3.0,0.3,0.0,0.0,2.551351
2.1,1.5,0.2,0.0,2.3406422
2.7,2.1,0.8,0.4,1.9207741
2.1,0.3,0.6,0.0,2.3085563
1.2,2.4,0.8,0.2,1.8945965
3.0,1.8,0.4,0.0,2.3690488
2.4,0.6,0.4,0.0,2.4187338
0.9,3.0,0.4,0.0,2.8505757
2.1,0.6,0.2,0.0,2.6328173
3.0,2.4,0.8,0.2,1.9780601
3.0,1.2,0.8,0.2,2.0814464
1.2,1.8,0.8,0.2,1.7384232
0.9,0.3,0.8,0.0,2.559805
0.0,1.8,0.6,0.0,1.9252359
2.4,1.5,0.4,0.0,2.18655
0.3,2.1,0.4,0.0,2.3018813
2.7,0.6,0.8,0.2,1.9529387
0.0,1.5,0.4,0.2,1.4599566
2.1,1.5,0.6,0.2,1.8651549
3.0,1.2,0.8,0.4,1.1775013
0.6,3.0,0.2,0.0,2.5919085
2.7,0.3,0.2,0.0,2.4067616
2.7,2.4,0.6,0.0,2.403349
0.3,0.6,0.8,0.0,2.9904673
2.4,1.2,0.4,0.0,2.6522565
2.7,2.7,0.8,0.0,2.0797389
2.1,1.5,0.4,0.2,1.5136393
0.0,0.3,0.6,0.0,1.9392895
0.6,2.7,0.6,0.0,1.9903322
1.8,2.7,0.6,0.2,2.132506
2.1,3.0,0.8,0.0,2.3830523
2.4,3.0,0.8,0.2,2.1337557
0.3,3.0,0.6,0.0,1.7386056
0.0,0.3,0.0,0.0,2.5818582
1.2,2.4,0.6,0.2,1.8150184
1.5,2.1,0.8,0.2,1.8147328
3.0,0.0,0.4,0.0,1.9177891
0.9,3.0,0.8,0.0,2.7807825
3.0,2.1,0.8,0.2,2.2092004
2.7,1.2,0.8,0.4,1.3163294
0.6,1.5,0.4,0.2,1.424552
0.6,3.0,0.4,0.0,2.210562
3.0,0.9,0.0,0.0,2.8582025
0.6,1.2,0.4,0.0,2.219175
1.8,0.0,0.4,0.0,2.6279368
1.2,2.1,0.4,0.2,1.230113
1.2,0.6,0.6,0.0,2.2643042
1.2,1.8,0.6,0.2,1.6849355
2.7,0.3,0.6,0.2,2.0283477
1.8,1.5,0.4,0.2,1.4779538
2.1,2.4,0.4,0.0,3.1458066
0.9,0.6,0.6,0.0,2.4938354
2.4,0.3,0.8,0.0,2.2602608
3.0,1.8,0.2,0.0,2.2840903
3.0,0.6,0.0,0.0,2.7294157
3.0,0.9,0.2,0.0,2.3814082
1.8,1.5,0.8,0.2,2.0552514
2.7,2.1,0.8,0.2,2.3856487
1.5,2.7,0.0,0.0,3.1395774
0.9,3.0,0.6,0.0,2.6211424
2.7,1.5,0.6,0.2,1.9943992
0.9,1.5,0.4,0.2,1.4391637
2.4,1.2,0.2,0.0,2.7321746
2.7,1.8,0.4,0.2,1.5645726
3.0,1.5,0.2,0.0,2.2407832
0.0,1.2,0.4,0.0,2.5218768
1.8,0.6,0.6,0.4,1.0269939
2.4,0.3,0.2,0.0,2.586627
0.6,0.6,0.2,0.0,3.0880134
1.8,0.3,0.0,0.0,2.7094421
0.6,0.9,0.8,0.0,2.3586395
3.0,0.3,0.2,0.0,2.1769855
3.0,0.6,0.6,0.0,1.9175518
1.5,1.5,0.4,0.2,1.4382827
0.9,0.9,0.4,0.0,2.4075859
1.5,2.4,0.0,0.0,2.7063832
1.2,0.0,0.6,0.0,2.9719174
2.1,0.6,0.8,0.2,1.9469934
3.0,2.1,0.2,0.0,2.9008458
2.1,1.8,0.0,0.0,2.2559817
0.3,2.1,0.8,0.4,1.0901515
3.0,1.8,0.4,0.2,1.3774614
1.8,1.5,0.2,0.0,2.3685796
0.6,2.4,0.2,0.0,2.373405
2.4,1.5,0.6,0.4,1.1117157
0.3,0.0,0.4,0.0,2.0449157
0.3,2.1,0.0,0.0,2.6099098
2.4,1.5,0.0,0.0,2.3572893
2.7,2.7,0.4,0.0,2.3652387
2.4,1.8,0.0,0.0,2.4479547
2.1,2.1,0.8,0.4,1.8225477
0.6,2.4,0.0,0.0,2.6087513
1.2,0.6,0.4,0.0,2.4763427
2.7,1.8,0.8,0.0,2.4395223
2.7,2.7,0.6,0.0,2.182917
2.7,1.5,0.6,0.0,2.110652
2.4,2.1,0.4,0.0,2.8594074
0.6,0.3,0.0,0.0,3.4480727
1.2,1.2,0.6,0.0,1.9129527
2.4,1.8,0.2,0.0,2.245083
3.0,2.7,0.8,0.0,2.02597
2.4,3.0,0.4,0.0,2.3949053
1.8,1.2,0.8,0.2,1.6079158
0.3,2.4,0.8,0.4,1.1944859
1.5,0.6,0.2,0.0,2.6671207
2.7,0.0,0.4,0.0,2.059745
3.0,0.9,0.8,0.0,2.2416732
0.9,1.5,0.8,0.4,1.3322691
0.9,0.9,0.6,0.0,2.153481
0.3,0.9,0.0,0.0,2.5826843
2.1,2.1,0.6,0.2,2.090958
3.0,1.2,0.6,0.2,1.8643678
2.7,1.5,0.6,0.4,1.1513858
0.3,1.5,0.8,0.0,2.39617
1.5,0.9,0.8,0.4,0.8524431
1.8,2.7,0.0,0.0,2.8395364
1.8,0.3,0.8,0.2,1.7377448
2.1,1.2,0.8,0.4,1.0361145
3.0,1.2,0.8,0.0,2.3627725
0.9,1.5,0.6,0.2,1.7865707
0.3,2.4,0.8,0.2,2.0887115
0.3,0.9,0.8,0.0,2.5324297
1.5,1.2,0.2,0.0,2.37583
2.1,0.9,0.8,0.0,2.561135
3.0,0.0,0.8,0.2,1.7104017
2.4,0.3,0.8,0.4,1.4287705
0.3,1.5,0.4,0.2,1.4321219
1.5,2.7,0.6,0.2,2.2628443
1.2,1.5,0.2,0.0,2.333321
0.6,1.2,0.8,0.4,1.1498303
2.4,1.5,0.8,0.2,2.0538254
2.4,1.5,0.8,0.0,2.2675455
3.0,1.8,0.8,0.0,2.3752563
1.5,1.5,0.4,0.0,2.1987696
2.1,0.3,0.0,0.0,2.784749
1.8,0.0,0.8,0.4,1.4925429
0.6,1.8,0.6,0.2,1.687535
0.9,1.8,0.4,0.2,1.280643
1.5,1.8,0.4,0.0,1.9603337
2.4,1.2,0.6,0.2,1.8869902
0.9,1.2,0.0,0.0,2.3573217
2.7,1.2,0.2,0.0,2.6855934
2.1,1.8,0.6,0.0,2.0623062
0.6,1.2,0.8,0.2,1.7119244
0.0,1.8,0.4,0.2,1.3492217
0.0,1.2,0.6,0.0,2.3994675
0.6,1.5,0.4,0.0,2.251624
0.9,1.8,0.6,0.2,1.6692449
3.0,0.0,0.6,0.0,1.8353937
0.6,2.7,0.2,0.0,2.4557595
0.6,1.5,0.8,0.0,2.3817627
1.8,1.5,0.6,0.0,2.182957
3.0,2.7,0.8,0.2,2.0920455
0.9,0.6,0.0,0.0,2.9220386
2.7,0.9,0.4,0.2,1.899974
1.5,1.5,0.2,0.0,2.3760526
0.3,2.4,0.0,0.0,2.6726766
0.9,1.5,0.4,0.0,2.2605057
0.3,2.7,0.0,0.0,2.6851864
0.9,1.2,0.6,0.0,2.0092237
0.9,0.0,0.6,0.0,2.6698773
0.6,2.4,0.6,0.2,1.6902342
2.7,1.8,0.6,0.2,2.1639159
0.6,0.6,0.6,0.0,2.6470819
1.5,2.7,0.8,0.4,1.7033223
0.9,1.5,0.6,0.0,2.2820837
0.0,2.7,0.2,0.0,2.227381
2.1,0.9,0.8,0.4,1.3448448
2.7,0.3,0.8,0.4,1.3502997
1.2,0.6,0.2,0.0,2.6304915
2.7,1.8,0.2,0.0,2.233324
2.4,1.8,0.6,0.0,2.1876538
1.5,2.1,0.4,0.2,1.3376478
0.0,1.5,0.4,0.0,2.2771792
0.0,1.5,0.6,0.4,1.0451814
2.4,0.3,0.6,0.0,2.179111
2.1,2.7,0.6,0.2,2.297829
1.5,1.5,0.8,0.4,1.3121679
0.0,3.0,0.8,0.2,1.5613588
2.4,0.9,0.2,0.0,2.7572215
1.5,0.3,0.2,0.0,2.774433
2.1,1.5,0.8,0.0,2.2737494
1.5,1.2,0.4,0.0,2.1248412
0.0,2.1,0.0,0.0,2.7356808
1.8,1.8,0.8,0.0,2.1125453
2.4,0.6,0.0,0.0,3.0908325
2.7,1.2,0.8,0.2,2.231707
0.0,2.1,0.6,0.2,1.9066062
1.8,2.1,0.4,0.2,1.6085238
0.3,3.0,0.0,0.0,2.81164
2.1,1.2,0.6,0.4,0.75567
2.1,1.8,0.6,0.4,1.1061659
1.8,1.2,0.4,0.2,1.211095
0.3,1.2,0.8,0.0,2.394177
0.3,1.8,0.8,0.0,2.0329187
1.8,0.9,0.6,0.0,2.2443972
1.8,1.2,0.2,0.0,2.386235
0.3,0.9,0.2,0.0,2.82972
1.8,2.1,0.8,0.2,2.0456624
0.9,1.5,0.8,0.2,2.1064034
2.1,2.4,0.4,0.2,1.9221444
1.2,3.0,0.4,0.0,3.326533
2.1,2.7,0.4,0.2,1.9104229
1.8,0.6,0.4,0.2,1.6102369
0.0,2.7,0.8,0.0,1.9176904
0.6,2.1,0.0,0.0,2.475199
0.6,2.7,0.8,0.2,1.8924513
2.7,3.0,0.4,0.0,2.1162064
0.3,2.4,0.2,0.0,2.300294
2.1,1.5,0.6,0.4,1.038859
3.0,1.5,0.8,0.2,1.9497434
2.1,0.6,0.6,0.0,2.3716702
1.5,1.2,0.0,0.0,2.3516023
1.5,0.3,0.0,0.0,2.7447543
1.5,0.9,0.4,0.0,2.3120143
1.5,1.2,0.6,0.2,1.3206547
0.9,1.2,0.4,0.0,2.1567383
2.1,1.8,0.8,0.4,1.3211074
2.4,1.8,0.4,0.0,2.3100932
3.0,3.0,0.4,0.0,1.9604017
0.3,1.8,0.6,0.2,1.6958847
0.0,1.8,0.2,0.0,2.145625
0.6,2.1,0.8,0.2,1.7363688
1.8,0.3,0.4,0.2,1.5949998
1.5,1.2,0.8,0.2,1.4549599
1.8,2.7,0.8,0.4,1.641493
2.7,0.9,0.4,0.0,2.432851
1.5,0.9,0.6,0.0,2.0409317
0.3,0.0,0.8,0.2,1.5042065
1.8,0.0,0.2,0.0,2.9391687
1.8,0.6,0.6,0.2,1.7452273
0.3,0.0,0.6,0.2,1.7635409
0.9,1.2,0.8,0.4,0.99113274
1.5,1.8,0.8,0.2,1.772552
0.9,0.0,0.0,0.0,3.3544483
1.8,0.9,0.8,0.0,2.2932105
2.7,0.9,0.8,0.2,2.2839942
0.3,1.2,0.0,0.0,2.431794
0.9,0.9,0.0,0.0,2.599853
0.3,2.1,0.6,0.0,2.232655
1.8,1.2,0.8,0.4,0.91618705
2.4,0.6,0.8,0.4,1.4535477
2.7,0.6,0.6,0.0,2.0073183
2.1,0.3,0.8,0.4,1.3451712
0.9,0.9,0.2,0.0,2.6843688
2.7,1.8,0.6,0.4,1.2262932
1.8,0.6,0.8,0.4,1.2547508
2.4,3.0,0.0,0.0,2.585001
1.8,0.0,0.8,0.0,2.1127965
1.2,1.8,0.8,0.4,1.1160525
1.2,0.6,0.8,0.0,2.2812905
2.1,2.7,0.2,0.0,2.677248
2.1,0.9,0.6,0.4,1.0468497
1.2,2.4,0.8,0.0,2.1222186
0.6,0.9,0.2,0.0,2.817983
2.1,0.0,0.0,0.0,2.6397874
2.1,3.0,0.2,0.0,2.9258268
2.7,0.6,0.6,0.2,2.3170843
2.7,3.0,0.8,0.4,1.4765441
2.4,2.1,0.2,0.0,2.9494522
2.1,2.4,0.8,0.0,3.3859668
1.2,1.5,0.8,0.4,1.2677227
0.6,2.4,0.6,0.0,2.1816041
2.4,0.3,0.8,0.2,1.842274
1.8,1.5,0.8,0.4,1.3290935
0.9,0.6,0.4,0.0,2.7955341
2.7,0.3,0.4,0.0,2.172796
2.4,1.8,0.6,0.2,1.9217687
0.0,2.4,0.6,0.2,2.0404267
1.8,2.7,0.8,0.2,2.2366889
0.9,1.5,0.2,0.0,2.379891
3.0,1.8,0.6,0.2,1.73987
1.8,1.8,0.8,0.2,1.8342395
2.7,1.5,0.8,0.4,1.3735598
2.1,1.2,0.0,0.0,2.8434713
1.2,0.9,0.0,0.0,2.5204554
1.2,0.3,0.8,0.0,2.6226728
2.1,2.1,0.0,0.0,2.5347881
2.4,0.9,0.4,0.0,2.6179578
1.5,2.1,0.8,0.4,1.1753703
1.2,2.7,0.6,0.0,2.6552773
2.7,1.8,0.4,0.0,2.4173763
1.5,1.8,0.4,0.2,1.3131324
0.3,1.5,0.6,0.2,1.800063
2.1,0.3,0.4,0.0,2.6717386
0.3,1.2,0.8,0.2,1.8596537
0.0,3.0,0.6,0.0,1.7431707
1.5,1.8,0.8,0.0,2.0172386
1.5,2.7,0.8,0.0,2.9632277
2.4,1.8,0.8,0.4,1.5105826
3.0,1.2,0.6,0.0,2.3060987
1.5,0.6,0.6,0.0,2.237151
1.5,0.6,0.4,0.0,2.4976788
1.2,1.2,0.8,0.2,1.491172
0.0,2.1,0.8,0.2,2.1653168
3.0,3.0,0.6,0.0,1.8882483
1.8,1.8,0.2,0.0,2.0860968
1.2,1.5,0.8,0.2,2.0298471
2.4,0.6,0.4,0.2,1.9368284
0.3,2.4,0.6,0.2,1.8331589
1.2,1.2,0.6,0.2,1.3336185
2.7,3.0,0.6,0.0,1.9533392
0.3,1.2,0.2,0.0,2.3783042
2.7,0.9,0.8,0.4,1.5456104
2.4,3.0,0.4,0.2,1.8073589
2.4,2.4,0.4,0.2,1.888924
1.5,1.8,0.0,0.0,2.2085524
0.0,1.5,0.8,0.4,1.4559656
2.7,2.4,0.4,0.0,2.4692254
1.8,0.3,0.8,0.4,1.2746339
1.8,2.1,0.8,0.4,1.4335798
0.0,1.5,0.6,0.0,2.2857187
0.3,0.9,0.6,0.0,2.434275
1.2,1.5,0.0,0.0,2.3453012
1.5,2.4,0.4,0.2,1.9329423
3.0,0.9,0.8,0.4,1.3070863
2.1,1.2,0.4,0.2,1.3054085
2.1,1.2,0.6,0.0,2.339058
0.0,1.8,0.8,0.0,2.076685
0.9,1.8,0.8,0.0,1.9904137
1.2,3.0,0.8,0.0,3.2031198
2.7,0.6,0.8,0.4,1.3932132
2.7,1.2,0.6,0.0,2.3845117
2.7,1.2,0.6,0.2,2.019914
1.5,2.7,0.2,0.0,3.1348352
1.8,1.5,0.4,0.0,2.197036
0.3,2.7,0.8,0.2,1.6938379
3.0,1.5,0.8,0.0,2.2120843
0.3,2.4,0.4,0.0,2.112729
0.3,2.7,0.2,0.0,2.3029907
0.3,3.0,0.8,0.2,1.5278311
1.8,1.5,0.8,0.0,2.295615
2.1,3.0,0.4,0.0,2.6426485
0.0,1.2,0.8,0.2,1.9947532
2.4,1.2,0.8,0.2,2.192685
2.1,1.5,0.0,0.0,2.3177795
2.1,1.8,0.4,0.2,1.460082
0.3,0.0,0.8,0.0,1.9371713
3.0,0.9,0.6,0.0,2.1883519
0.6,2.7,0.6,0.2,1.8222296
2.4,2.4,0.6,0.0,3.023966
2.1,2.7,0.6,0.0,2.6639297
2.4,1.5,0.2,0.0,2.3301294
3.0,0.3,0.6,0.0,1.80472
1.8,2.4,0.0,0.0,2.7021363
1.5,0.9,0.8,0.0,1.9989629
0.3,1.2,0.4,0.0,2.3228655
1.8,0.3,0.8,0.0,2.1656408
0.3,1.5,0.4,0.0,2.2634103
2.1,0.0,0.8,0.2,1.9998121
2.1,0.0,0.2,0.0,2.9844575
1.8,0.9,0.6,0.4,0.89082915
0.6,2.1,0.6,0.0,2.1253192
0.3,1.5,0.8,0.4,1.3836937
1.5,0.3,0.4,0.0,2.588362
2.1,0.0,0.8,0.0,2.3006613
2.7,3.0,0.0,0.0,2.5078957
0.3,3.0,0.8,0.0,1.9003929
0.6,0.3,0.8,0.0,2.4718225
2.7,2.4,0.8,0.0,2.6259274
2.1,1.5,0.8,0.2,2.095391
3.0,0.3,0.4,0.0,1.9434004
0.6,1.5,0.8,0.2,2.081364
0.0,1.2,0.8,0.0,2.5639777
1.8,2.7,0.8,0.0,2.8488905
